gene,log2FC,t,pval,FDR,cohen_d
METRNL,-1.3982796852204582,-2.3000123693468812,0.038491668934088084,,-0.7386301118740497
LINC02066,0.0,,,,
AADACL2-AS1,-0.0228757743426651,-1.384928774835654,0.1688267627104413,,-0.13653115411665032
GOLGA6L9,0.08876826973643448,0.36921754370871945,0.7168852876089269,,0.08717195842580086
GART,0.1244077069437246,0.5846324426846848,0.568728081824206,,0.18842486860183164
DECR2,-0.15735475643347785,-0.6174925971747677,0.5479180067738778,,-0.22202738094112284
TBCD,0.1051792445193982,0.4594633314515685,0.6541543313200615,,0.2020180489934372
NOSTRIN,0.6192448169655997,1.473970688382051,0.164744024009494,,0.5100061525785688
CDH12P2,-0.13381909609729092,-0.26168490421495294,0.7978989608548396,,-0.1020433573395158
RNU6-1025P,-0.07079646017699115,-2.9211869733608866,0.004218071527296735,,-0.2879808955596403
MUC6,0.6766725085352507,1.961991145697062,0.07160525972557713,,0.6498016413916219
GTF2H2,-0.016721510248652205,-0.06674987659931476,0.9476870429295742,,-0.01748180071726879
UBE2Q2P6,-0.01255908267595085,-0.03673066539806476,0.9712886343295225,,-0.014228415667878302
FRG1-DT,0.0,,,,
RPS5P3,-0.008849557522123894,-0.9999999999999998,0.3194661311610916,,-0.09858352039284633
DNAJC28,0.38689797602734544,3.1009396378997547,0.006430535826804043,,0.6661520923009577
GOLGA6L10,0.3240161657454358,1.0069033031131391,0.3330772616396336,,0.37029603896592667
LINC01596,0.0,,,,
RNU1-51P,0.0,,,,
IFNGR2,-0.7409354081600226,-4.563880696908782,0.0004584452755200758,,-1.3157727840986704
GNG5P1,0.0,,,,
LRRC56,0.07555918309043608,0.34156396248915066,0.7377229485447057,,0.09482208002125199
CSPG4P10,0.08203143488598491,0.5184850767168857,0.612164553037857,,0.14372241858124488
GOLGA6L17P,0.02507374631268436,0.21412977344620884,0.8337773616745493,,0.07085896193211427
SLC25A51P1,0.0,,,,
ADH5P4,0.0,,,,
GOLGA2P10,0.2819094584103107,1.4218809981189398,0.1780281658885856,,0.4396357241302982
KRT20,-0.10904361145918019,-3.062257847594531,0.0027510572719576225,,-0.30188815896648924
PHRF1,0.35690171205768806,1.7673798838763335,0.09490068531534683,,0.37918784496894875
GOLGA6L22,0.013495335315380858,0.06815405449517883,0.9467798284380018,,0.028630015878952704
RAB11FIP3,-0.2699089716343943,-0.9299755882213139,0.36914340240200016,,-0.29700357720318915
KRTAP3-1,-0.014026216820541204,-1.0000000000000002,0.31946613116109135,,-0.09858352039284655
KRTAP5-6,-0.03946399662510883,-1.2413250025587614,0.21707924394087605,,-0.12237418870390208
HERC2P7,0.43451439908774425,2.2464852789873677,0.045383038676113624,,1.3296599389937647
KRTAP3-2,0.03623662452902039,0.4160000889283147,0.6841336607630204,,0.13353625807791902
KRTAP5-1,0.5388455798376104,1.7295045524528618,0.10681809822720709,,0.5364750408149761
SPATA31E3P,0.0,,,,
KRTAP5-4,0.0,,,,
MPHOSPH10P9,0.0,,,,
ADAMTS7P1,-0.006666002962616338,-0.07537041933473354,0.9409913695921392,,-0.021318901244932464
KRTAP4-9,0.0,,,,
TMEM50B,0.07158422884735227,0.5970296073930064,0.5578658762237386,,0.12203740418034364
GOLGA8EP,-0.03172533186478899,-1.701799641198091,0.09156728798192819,,-0.1677693996325907
KRTAP2-4,-0.03172533186478899,-1.701799641198091,0.09156728798192819,,-0.1677693996325907
B3GNTL1,-0.3047228205947021,-1.0941225295492807,0.2932334393495129,,-0.3367426161664239
KRTAP5-5,0.0,,,,
KRT23,-0.11137134956390404,-3.600316202036278,0.00047500267929052767,,-0.3549318457241391
FAM99A,0.0,,,,
LINC02708,0.0,,,,
KRTAP5-AS1,0.18399350116148205,0.8596105395217367,0.40710728111482697,,0.39842384439758727
HERC2P2,0.8172428308833987,1.5989429745794332,0.13497576500151556,,0.6026914026868256
DUSP8,-0.047220506435468046,-0.09039119376759534,0.9293262561954961,,-0.028242027609155087
KIF26B,0.03441530479309485,0.13003385700695086,0.8985400770959834,,0.043272407131254104
UBE2Q2P2,-0.035398230088495575,-2.02733611991679,0.04500245690831067,,-0.19986193172097105
FAM99B,0.0,,,,
IFITM10,1.4433406012762369,3.9194783912678006,0.0014544773900790795,,1.0397224251645305
KRTAP5-3,0.0,,,,
KRTAP5-2,-0.09785188898172156,-0.7732928175109116,0.4496304472451328,,-0.16264841614753403
GOLGA8IP,0.12174130720710676,0.7989319940883097,0.44007518918116884,,0.3678004730236884
SDHAP2,-0.6932685115278538,-1.2810201658208036,0.22060954253961873,,-0.347436710689382
MUC20-OT1,0.2102599500554998,0.6892387660181422,0.5017731334481261,,0.18833774451486354
LINC00235,0.0,,,,
CAPN15,0.0,,,,
KRT40,-0.029397593760065153,-1.3182786744521842,0.19010004088632468,,-0.12996055258631145
PAXBP1,-0.32983852762314425,-1.242816387114886,0.2319539779893564,,-0.2899498356033835
KRTAP1-1,0.0,,,,
C21orf62,-0.7333954004337322,-2.325842133103021,0.034302748481464945,,-0.5766542496031406
KRTAP4-11,0.08333333333333333,1.0000000000000002,0.3388006961962017,,0.965307299163423
KRTAP2-5P,0.0,,,,
KRTAP1-3,-0.017699115044247787,-1.420569610409155,0.15821988995586989,,-0.14004475315722903
KRTAP4-16,-0.008849557522123894,-1.0,0.31946613116109157,,-0.09858352039284644
KRT12,-0.017699115044247787,-1.420569610409155,0.15821988995586989,,-0.14004475315722903
C21orf62-AS1,0.3259431735523677,1.7607908487227417,0.09969910502506679,,0.47849364052152965
KCNIP4,-0.31070602110274526,-0.7103963403151103,0.48959109358148145,,-0.2154279515032692
KRTAP1-5,0.0,,,,
KRT39,0.03390888642429655,0.3931962392594173,0.7007413006302279,,0.1406144300594591
KRTAP3-4P,0.0,,,,
KRTAP2-1,0.0,,,,
MEGF11,2.3962874427822065,5.501946692033585,0.00011380489576550773,,1.970399119240103
RPL4P5,0.1888648691603913,1.2557782405398898,0.23470012584684846,,0.8641253245503668
KRTAP3-3,-0.017699115044247787,-1.420569610409155,0.15821988995586989,,-0.14004475315722892
KRTAP2-3,-0.008849557522123894,-1.0,0.31946613116109157,,-0.09858352039284642
KRTAP4-12,-0.017699115044247787,-1.4205696104091547,0.1582198899558699,,-0.1400447531572289
KRTAP1-4,-0.03172533186478899,-1.701799641198091,0.09156728798192819,,-0.16776939963259058
KRTAP4-8,0.0,,,,
RPS6P22,0.0,,,,
LRIG3-DT,0.0,,,,
ABR,0.040967635836187455,0.23620334485631025,0.8166617933342541,,0.06508311685767691
SERF1B,-0.6682152346843053,-1.685899205120291,0.11298049798825444,,-0.4384383023655892
DIS3L-AS1,0.0,,,,
LMNTD2,-0.33009501205577685,-1.5217500481457824,0.1495888347312056,,-0.40265699602503263
GOLGA8F,0.16598909481772622,1.0973386106377556,0.2949600790793547,,0.607215199453349
CYP2D8P,0.3108890458443325,1.4627297087119404,0.16655132359623434,,0.44536225425088954
NAIP,-0.39249462403644664,-1.2037335535520017,0.24966415575473777,,-0.37367796600037323
NDUFA6-DT,0.03908554572271386,0.4567729092390305,0.6558440297757282,,0.18163751980554535
OLA1P1,0.4842925221382217,2.118988235451569,0.05338833017530524,,0.653940142188779
NDUFA6,0.5115114572844921,0.7752306926693645,0.45084398601596565,,0.2099011720137106
MIR210HG,-0.12022090708602794,-3.7686749929206576,0.00026357906071541144,,-0.37152924801860376
TNFRSF14,-1.0514728313604764,-3.0775453886931263,0.008979143959483226,,-1.0595840914815142
HERC2P11,0.15781710914454278,1.4001480951809515,0.1887065378049932,,1.0736039313784778
MUC20,-0.20584692220162526,-0.46207420043269326,0.6515684812982546,,-0.14699783561418456
SMDT1,-0.5377208497772297,-0.7621964778277999,0.4608142818665206,,-0.34420806742588195
RNH1,0.1888066372176791,0.5329212467942119,0.6034077124169646,,0.19414239943966757
GOLGA8G,-0.017699115044247787,-1.420569610409155,0.15821988995586989,,-0.14004475315722897
CYP2D6,0.5335796972872147,1.2150271464998588,0.24493066402741254,,0.3566654055489933
LINC00824,0.0,,,,
MUC4,0.15115332781778287,0.7067792553053666,0.49311152409439374,,0.294877055008622
MREGP1,-0.03887006568830761,-1.3676735213984224,0.17415242038380402,,-0.1348300704875376
MCCC2,0.2675359787248306,0.5711434120460641,0.5772052900172173,,0.16879210728600044
TCF20,-0.28251499119706613,-0.795982094879257,0.4407914493338899,,-0.28595513508894166
SINHCAF,-0.2048856465799802,-0.5175863177661894,0.6133278144986949,,-0.16454463201596764
ABCB10P4,0.0,,,,
KCNQ2-AS1,-0.008849557522123894,-1.0,0.31946613116109157,,-0.09858352039284637
GOLGA6L25,-0.05506319802198828,-0.38810163641485873,0.7035365631127072,,-0.10139371920955562
KCNQ2,0.6692352381874738,1.3304335291007516,0.20455682596298175,,0.3704393443114725
HERC2,-0.5527844414478444,-0.7502930751394304,0.467809565108257,,-0.3546614382729355
BDP1,0.6138653041253921,3.353389821418171,0.003079267688893382,,0.6240324795313748
CYP2D7,0.38433182034986013,1.0353925312439718,0.3199654391355406,,0.3721595058255361
TTC34,-0.1282723666085811,-0.7822701602722465,0.44612527706929495,,-0.19429508548341243
MMEL1,-1.114959943195935,-3.888156954854078,0.0018409669520812048,,-1.2516958828048288
ICE2P1,0.0,,,,
DRD4,0.4744547298994073,3.699669446595716,0.000975454386235085,,0.592747927634095
LINC01060,-0.014026216820541204,-1.0000000000000002,0.31946613116109135,,-0.0985835203928465
IFITM4P,-0.02654867256637168,-1.7477257950106058,0.08325211488304089,,-0.17229696155353194
ZNF90P2,0.0,,,,
OR11A1,0.0,,,,
DEAF1,0.9244250262196076,4.087871757973386,0.0011054289976752014,,1.1439634400789025
OR2B3,0.0,,,,
HLA-G,0.0,,,,
RPL7AP27,0.0,,,,
TIMM22,0.02807650465174527,0.09385326109641749,0.926620092267615,,0.028959331025788848
NXN,0.6995077891396329,2.153230403026643,0.04898403705663845,,0.5905454143299892
IRF7,0.07420761997948588,0.5730816391264854,0.5729607325876861,,0.10839673577836147
OR2AS2P,0.0,,,,
OR2T6,0.0,,,,
OR2T2,0.05093042961960391,0.3769270242307858,0.7127841282253385,,0.15923575028810702
OR2J3,-0.008849557522123894,-1.0,0.31946613116109157,,-0.09858352039284644
OR2T4,-0.008849557522123894,-1.0,0.31946613116109157,,-0.09858352039284644
RPS17P1,0.0,,,,
OR5V1,-0.0228757743426651,-1.3849287748356542,0.16882676271044122,,-0.13653115411665054
OR2T7,-0.02654867256637168,-1.7477257950106058,0.08325211488304089,,-0.17229696155353194
OR2T1,-0.017699115044247787,-1.4205696104091547,0.1582198899558699,,-0.1400447531572289
OR2T3,-0.06712356195328456,-2.387583697814909,0.01863379148242317,,-0.23537640616316363
MICD,-0.035398230088495575,-2.02733611991679,0.04500245690831067,,-0.19986193172097105
OR2G1P,0.0,,,,
LILRA4,-0.1783218837108497,-1.4143610522271588,0.17498030536563391,,-0.30142299177987414
OR14J1,-0.02654867256637168,-1.3464581836387532,0.18087342026465658,,-0.13273858780486616
WASF5P,0.0,,,,
OR2T5,0.031940811899195246,0.3621083333834202,0.7227603541605447,,0.10446237661236907
SMN1,0.09316691719024472,0.5093416448664699,0.6169558132359125,,0.1087990122160357
PTMAP1,-0.061946902654867256,-2.1439017952958332,0.03420338188983973,,-0.2113533863568068
LINC03003,0.0,,,,
LY6G6F,0.0,,,,
NOP56P1,0.0,,,,
LINC02569,0.0,,,,
TMEM183AP1,0.0,,,,
LAIR1,-1.2650305241254294,-2.5667012689929187,0.023312451053515242,,-0.8253225521778838
PSORS1C1,-0.6508853108405096,-4.280557098210164,0.000140435017567266,,-0.6224626050623875
OR2J4P,-0.008849557522123894,-0.9999999999999998,0.3194661311610916,,-0.09858352039284633
HCG18,0.0,,,,
OR8U9,-0.008849557522123894,-0.9999999999999998,0.3194661311610916,,-0.09858352039284633
OR8J2,0.0,,,,
FAM8A2P,0.0,,,,
NAA50P1,0.0,,,,
OR8U8,0.08333333333333333,1.0000000000000002,0.3388006961962017,,0.965307299163423
OR8L1P,0.0,,,,
HLA-T,-0.008849557522123894,-0.9999999999999998,0.3194661311610916,,-0.0985835203928463
OR5T3,0.0,,,,
OR2W1,0.0,,,,
CLK2,-0.04126909171000115,-0.17616705219141007,0.8625710569042189,,-0.04573203410315626
OR5T2,-0.008849557522123894,-0.9999999999999998,0.3194661311610916,,-0.09858352039284633
PPP1R11,-0.7418215613288237,-6.290493587114331,6.3038777865956495e-09,,-0.6201390028263549
LINC02197,0.0,,,,
OR8K2P,0.0,,,,
OR8I1P,0.0,,,,
OR8K3,0.07448377581120944,0.8888076793315243,0.3927155180240638,,0.5980615339067286
OR8H1,-0.03172533186478899,-1.701799641198091,0.09156728798192819,,-0.16776939963259063
SERF1A,0.5835853673352491,2.651645635046657,0.016808340209274908,,0.5768920444076544
HCG14,0.0,,,,
MAS1LP1,0.0,,,,
HCG4,0.12977909291397205,0.9614296122089269,0.3544754517832366,,0.34777025294972774
SUMO2P1,-1.643571128229588,-2.1914240385628303,0.04497114050001662,,-0.5676106484971047
OR5T1,0.0,,,,
MDC1-AS1,-0.017699115044247787,-1.420569610409155,0.15821988995586989,,-0.14004475315722892
MMEL1-AS1,0.0,,,,
POLR1HASP,0.030235988200589967,0.3516441348682598,0.7309789922024443,,0.13054728644247485
RPL5P29,0.0,,,,
PANK4,-0.21575650841608596,-0.7002634338632058,0.49598073493811,,-0.22424661954444206
OR8K1,0.0,,,,
OR8J1,0.0,,,,
DDR1-DT,-0.008849557522123894,-1.0,0.31946613116109157,,-0.09858352039284644
LINC01623,0.0,,,,
NEU1,-0.7371389066880885,-1.5157364897587366,0.15071703873606948,,-0.3902929540681382
HRAS,0.09631295468813938,0.47529225855748136,0.6424731071424991,,0.15652942992427513
OR2U1P,-0.04709670880431294,-1.8569824071879453,0.06594113108533005,,-0.18306786300817005
OR2N1P,0.0,,,,
ZNF311,-0.5879580334349547,-2.1654044197545925,0.04843146220652322,,-0.6267939843030671
RPL7P4,-0.0228757743426651,-1.384928774835654,0.1688267627104413,,-0.13653115411665034
TRIM31-AS1,0.0,,,,
OR2AD1P,0.0,,,,
PMCHL2,0.0,,,,
MAS1L,-0.008849557522123894,-1.0,0.31946613116109157,,-0.09858352039284644
RPL7AP7,0.0,,,,
LTB,-0.2978918415732034,-5.712820629239768,9.29183299950566e-08,,-0.5631899690033326
OR2H2,-0.052503192188196046,-0.27783752037819365,0.7852207780381578,,-0.07872870906328619
LINC00533,0.0,,,,
