gene,log2FC,t,pval,FDR,cohen_d
LINC02630,0.0,,,,
KIF5B,0.4357963228260502,3.141195238287825,0.004352270473751651,,0.727006161002564
MYO18B,0.04972794703346403,0.4541684467965632,0.6538706346109828,,0.11041794502685025
RPL7P3,0.0,,,,
PIEZO1P1,-0.017699115044247787,-1.4205696104091547,0.1582198899558699,,-0.14341980967837
RPRD1B,-0.19224856258920386,-1.5750365456659854,0.13058800852632446,,-0.4771390575559547
VPS28,0.1712107924316415,1.0432257015476336,0.3093815311020429,,0.33737993365128865
LINC01913,0.0,,,,
LTBP1,-0.7779484166032375,-2.753036315095974,0.01152297382849686,,-0.7197155575579499
LINC02970,0.0,,,,
MTDH,0.010533420708790153,0.10207556225539063,0.919443532797745,,0.021308076863081032
ADRM1,-0.4227412872879439,-4.472048563031709,0.00015729386784854308,,-1.054629683336906
NIPBL,0.22865258547006917,2.0438202173720095,0.05254993947438457,,0.5092632599991052
VAV1,0.14624038552318774,0.6375418200094118,0.5299844102288584,,0.1567545169303996
PSMA2P2,-0.04942444690903678,-2.226560371171389,0.027977480287767614,,-0.22479212727831507
PSMC2P2,0.2412576606856321,1.5366786671483121,0.1407244829042093,,0.545018909480159
POP1,-0.20811302276318733,-1.234068408629867,0.23182727676080028,,-0.4158343205704811
OOSP1,0.0,,,,
OOSP4A,0.0,,,,
OOSP4B,0.0,,,,
OOSP2,0.09341199606686332,0.8354718861053285,0.4147584386072174,,0.44274285414578896
PHF20,-0.05959880351186442,-0.4819238494831833,0.6351598821187312,,-0.1579711623760911
GRM5P1,0.2637649803280302,0.9837731046762019,0.33743899515361175,,0.34481945074681697
MTRF1LP2,-0.008849557522123894,-0.9999999999999998,0.3194661311610916,,-0.10095936772648667
GSDMC,0.26798894952072333,1.1553430383673289,0.2612481460006017,,0.3489617129645665
STAU2-AS1,0.07510378305546062,0.45929329700619775,0.6503665131013778,,0.1160564041084566
OR51R1P,0.0,,,,
ERICH5,0.12241887905604719,1.3241227699855573,0.2015033640568778,,0.5153645266703673
SRD5A3P1,-0.008849557522123894,-0.9999999999999998,0.3194661311610916,,-0.10095936772648667
ADAP1,-0.048549102259381804,-0.11982935548222494,0.9057214791073321,,-0.03266548536221824
IMMP1L,0.0504954870224692,0.3241294780565102,0.7486083588875199,,0.07566467347720145
TRIM60P15,0.0,,,,
IRF5P1,0.0,,,,
RPS23P1,0.02900688298918387,0.5036366284191236,0.6201246288714235,,0.1675839776728664
FAM3B,0.43346419132494834,1.514091793262094,0.14722678390889776,,0.6485054505468373
C8orf34-AS1,0.10714492370715295,0.5893366378310158,0.56220316851856,,0.1853910421687309
MRPS28,0.4903721676700217,3.834332822067431,0.0010557485046135682,,1.2557532585055877
NMT2,0.31636242927330516,2.5502974704991828,0.017760242671576283,,0.6246890000774574
DCAF4L2,-0.17140935352256836,-1.8812447079200016,0.06858325585659458,,-0.3372749398655148
SLCO5A1,0.33782535995522434,1.0077895517954487,0.323748496135032,,0.24317365819171174
CBLIF,-0.3269531668976179,-1.7968948598866994,0.08480157555893961,,-0.42064327526961875
TCERG1P2,0.0,,,,
XYLT1,0.48349229694383444,2.0871036537164835,0.048204969466151805,,0.5253995683928444
FITM1,-0.22484420815214,-1.451860046789615,0.16024505881071457,,-0.3706335186350819
PSME1,-0.4421582960712982,-1.0402865425150236,0.3106366257899366,,-0.33175867094756645
OR5D16,0.07920391474016256,0.8949892765940699,0.38304499756580745,,0.4904934251240459
SCGB2A1,0.7763267421453002,0.9556143238174004,0.3525090018270858,,0.5591070509973052
NAALAD2,0.10620052660153734,0.27410353134190113,0.7867199091884204,,0.08100217469899954
FIBIN,-0.16171590387014678,-0.4997396180823798,0.6228940286768812,,-0.17242196246267402
SCGB1D4,0.05632814039749746,0.6258316616973059,0.5390490245435275,,0.24586490080000417
OR5B19P,0.0,,,,
LINC02687,0.0,,,,
PRPF19,-0.0021465738487425057,-0.023303843393713747,0.9815979636519967,,-0.005443285310281319
ADAMTS1,-0.6949873331256446,-2.743232469043122,0.011582669720284421,,-0.686550677834165
PIMREGP3,-0.17970959931808297,-2.6031026443920333,0.0130196086051441,,-0.43318133668224434
CASP8AP2,-0.009353844093076269,-0.04656394251761739,0.9632479839331084,,-0.01111497706180616
TMEM273,0.328984629031567,1.5299486490325698,0.13754567513185403,,0.31933548683676743
RPL6P23,0.0,,,,
COX7BP2,-0.10933310725946521,-0.5006878207418599,0.621675242526086,,-0.13831540258846742
TGS1,0.12703054037659234,1.021916105337398,0.3168839472787188,,0.23897101801671616
LLPHP1,0.0,,,,
MRPS11P1,-0.008849557522123894,-1.0,0.31946613116109157,,-0.10095936772648673
GGT7,-0.06912282131245373,-0.3820885485050975,0.70642931086821,,-0.1217481585926942
DNAJC18,0.27270664153821667,1.1710819376872752,0.2544351345296163,,0.3260781564104179
LINC02118,-0.02654867256637168,-1.7477257950106058,0.08325211488304089,,-0.17644929122354236
LINC02235,0.05555555555555555,0.9999999999999999,0.331332762038679,,0.6492831643058213
LINC02106,0.0,,,,
CKMT2,-0.1764519801856066,-0.9044500671768014,0.3762428597085389,,-0.27171347404744295
RNU6-1118P,0.0,,,,
ZNF706,0.2802671974248039,2.284358912914087,0.03255157260494791,,0.6265584923070685
ABCD1P2,-0.02654867256637168,-0.9999999999999993,0.3194661311610918,,-0.10095936772648637
RPL7P52,0.14825707969423663,1.044554894808948,0.30748004351597685,,0.275020257222744
SNX18P23,-0.008849557522123894,-0.9999999999999998,0.3194661311610916,,-0.1009593677264867
MTCO3P39,-0.05309734513274336,-2.5060674036776627,0.013644924926852903,,-0.2530109805552549
MTND3P22,0.02900688298918387,0.5036366284191235,0.6201246288714237,,0.16758397767286645
SGSM3,0.013214265945094894,0.08576119039109524,0.9324911196546597,,0.02604375242960468
CCAR1,0.21856329615108994,1.9107167503015217,0.06903061501110345,,0.5018303548294671
LINC01616,0.0,,,,
HSD17B7P2,0.37034050604617386,1.3802978164124016,0.1824256787590878,,0.4199976519843853
ERP29P1,-0.02654867256637168,-1.7477257950106058,0.08325211488304089,,-0.17644929122354247
MIR1292,-0.05139252143413808,-1.3553215127218845,0.17804215794629086,,-0.13683240299050717
SNORD110,0.30892902134958833,0.5350616997016765,0.5980825055549762,,0.1472306922107898
RPL22P14,0.0,,,,
SNORA51,0.006429744188416464,0.01988719941789809,0.984304745334561,,0.00497104681185319
SNORD86,0.23163353189848945,0.44032277135785036,0.6641056267222314,,0.12207831144440474
SNORD56,-0.17784839728736146,-0.49670622551507976,0.6238361898909266,,-0.1154919989930256
SNORD57,-0.160565116900369,-0.3778407492241011,0.7092548156679943,,-0.10453509595022771
FTLP5,0.0,,,,
MIR8062,0.0,,,,
CNTF,0.020182473043359184,0.13714990797303883,0.8922269972589115,,0.03996807506786285
RN7SKP69,-0.07079646017699115,-2.9211869733608857,0.004218071527296751,,-0.2949211898413646
RNU6-27P,-0.008849557522123894,-0.9999999999999998,0.3194661311610916,,-0.10095936772648667
RN7SL547P,0.0,,,,
RN7SL607P,0.0,,,,
GJA10,-0.008849557522123894,-1.0,0.31946613116109157,,-0.1009593677264867
RNU1-131P,-0.020417563919852902,-0.3318077038438599,0.7427581461924095,,-0.07406106405682303
ZFR2,-0.28683744906740327,-0.9987161026351926,0.32746040286952105,,-0.22546921446392498
RNA5SP474,0.09249011862811429,0.6060744892753107,0.5507165222998076,,0.16352257413055574
RN7SKP111,0.0,,,,
RNU6-1257P,-0.014026216820541204,-1.0000000000000002,0.31946613116109135,,-0.10095936772648684
RN7SL561P,0.0,,,,
RNU105B,0.44072086659931653,1.7828551924846712,0.08935540767199841,,0.5326635291875427
RN7SL690P,-0.09417384130291839,-0.5216567528590005,0.6072451381436617,,-0.14437253486963467
SCGB2A2,0.4068346552069786,0.93816478345144,0.36126682680386835,,0.5945895723168996
RN7SKP140,0.0,,,,
RNU1-23P,-0.008849557522123894,-1.0,0.31946613116109157,,-0.10095936772648678
RNA5SP528,0.03712526427853895,0.40495550761201776,0.6898185402913733,,0.1294161621025015
MIR6870,-0.7186135681111703,-1.4139256647976046,0.17105379144315414,,-0.3639201794742402
MIR4755,-0.035398230088495575,-1.420569610409155,0.15821988995586989,,-0.1434198096783701
MIS18A,-0.5154194908958556,-2.966601537178413,0.007472732317566348,,-0.8887782763691328
RNU4-40P,-0.22696490907812392,-3.082732793871677,0.003386745153638581,,-0.46688128666187767
RNU6-937P,-0.0228757743426651,-1.384928774835654,0.1688267627104413,,-0.1398215334536254
RNU6-639P,0.0,,,,
REXO1L3P,0.07130880656614014,0.67960320106384,0.5047265586486837,,0.228399035601212
RNA5SP532,0.12613318588892686,0.9428384101355402,0.35706590201023347,,0.30296001026186997
RN7SL116P,0.19489283429747184,1.4964807118811674,0.14807712830950734,,0.3726611883916462
RN7SL237P,0.037856440511307765,0.6649005225839721,0.514211581287136,,0.2520921495215602
RN7SL680P,0.011307767944936084,0.1921265673329875,0.8494574235295052,,0.0536848905781447
MIR663A,0.15668455802342152,0.5906349213797549,0.5601677489028924,,0.13671316350670767
MIR3616,0.14556931870211615,0.9317894782878897,0.36329289284675714,,0.3534046242405103
RNU7-144P,0.0,,,,
RNU5B-4P,-0.04942444690903678,-2.226560371171389,0.027977480287767614,,-0.22479212727831518
RNU6-919P,-0.056104867282164815,-2.0273361199167903,0.04500245690831066,,-0.20467857283586802
ECSCR,-0.5173902051505062,-1.4486672554044364,0.16127631191334918,,-0.3755919029598526
RNU6-347P,0.0,,,,
YWHAZ,-0.22752195143377918,-2.2483975440598765,0.03225851720144898,,-0.4438904686707763
RNU7-6P,0.0,,,,
SNORA71A,-0.7960898912588514,-2.525083301304343,0.019321335593600563,,-0.6782348003118266
SNORA71C,-0.9978850032838955,-2.4018899127027593,0.025962191337996456,,-0.7351973196830266
CHORDC1,-0.05769378687572235,-0.20928021507167782,0.8362008617509683,,-0.05791912652105295
SNORA71D,-0.5651215257636775,-1.5250957036103252,0.14097486283569835,,-0.38560495300232867
RNU6-147P,0.031948604980121635,0.34613905139857826,0.732766516057774,,0.10446677379548575
METTL15,-0.03244322152095869,-0.2516288849533345,0.8038951976902853,,-0.07998681216432478
RNU6-497P,-0.014026216820541204,-1.0000000000000002,0.3194661311610914,,-0.10095936772648702
RNA5SP487,0.0,,,,
RNU6-1146P,0.0,,,,
MIS18A-AS1,0.0,,,,
MIR3194,0.0357801041595562,0.384275939280004,0.7045996234542822,,0.10873800159506616
RNU6-929P,0.0,,,,
RNU7-14P,0.14360902781784202,1.0,0.331332762038679,,0.6492831643058212
RNU4ATAC7P,-0.008849557522123894,-1.0,0.31946613116109157,,-0.10095936772648678
MRAP-AS1,-0.4774542965747566,-2.8132396686621943,0.010328743032900729,,-0.7909028547976235
RN7SKP184,-0.017959353497040725,-0.2164145003717949,0.8305117825506431,,-0.05196619650533938
RN7SL197P,-0.008849557522123894,-1.0,0.31946613116109157,,-0.10095936772648678
RNU7-141P,0.0,,,,
MRAP,-0.23800796261750623,-1.4599490553017727,0.15721915100840259,,-0.34481731298580315
RN7SKP185,0.04670599803343166,0.8302407035036404,0.41735589701988285,,0.3812942699138889
MIR646,-0.4981860437746972,-0.8211448215385523,0.42129773522502667,,-0.2644162722399505
MIR4533,0.0,,,,
MIR548AG2,0.0,,,,
RN7SKP100,0.04670599803343166,0.8302407035036404,0.41735589701988285,,0.38129426991388876
MIR1-1,-0.0324795752461183,-0.23266973740069083,0.8180572608377011,,-0.05752685258398157
MIR133A2,-0.03172533186478899,-1.4109761198458801,0.16102334361950352,,-0.14245125693681168
RN7SKP33,0.0,,,,
RN7SL170P,0.0,,,,
MIR4758,-0.2487189351138892,-1.147455020064722,0.26027307104833014,,-0.2224018465771717
RNU6-563P,0.0,,,,
RBPJL,-0.020417563919852902,-0.3318077038438599,0.7427581461924095,,-0.07406106405682303
SEPTIN7P9,0.2561576265002168,0.9216379061511598,0.36714233765175275,,0.2634799577313251
LINC01668,0.0,,,,
SMIM33,0.0,,,,
STING1,-0.1692154057795512,-0.7179483778824023,0.4803654901925194,,-0.19219747458866304
WDR4,-0.2666698632840543,-1.831180502896482,0.08079515527818469,,-0.4961398932169535
GDNF-AS1,0.0,,,,
ADGRE1,-0.12532216922551942,-0.5194028170540431,0.6087958715156861,,-0.14405645739865827
H3P17,0.0,,,,
EEF1A1P19,0.10811019600071248,0.8183075839109353,0.4220975430628583,,0.22369687879414407
OSMR,-0.3756347504356512,-1.2757316474499993,0.21547777177830002,,-0.34493853841199823
EMC9,0.07926061196551881,0.36018271666014834,0.7217590608201914,,0.0823601864115188
CAPN14,0.024631643353731886,0.19511772267469968,0.8471437262236758,,0.05448785350137103
BDNF,-0.3297090605854026,-2.9362032528501514,0.005563974549006923,,-0.48883871895292147
SDC4,-0.3239511255281893,-1.0020136452253052,0.3278561896423432,,-0.29397536444054284
SYS1,-0.070849072599656,-0.5868271643318025,0.5626836245715373,,-0.1358789818569405
SGSM3-AS1,-0.008849557522123894,-0.9999999999999998,0.3194661311610916,,-0.1009593677264867
MRTFA-AS1,-0.08849557522123894,-3.297542480054956,0.0013074904226719644,,-0.33291780383757946
COX6B1P3,-0.1833824975417896,-2.6720531641209213,0.011042543168834316,,-0.449265466196779
RPL4P6,-0.21893303225183902,-1.553771292269025,0.13427529011237843,,-0.4040803331417907
GAPDHP37,-0.017699115044247787,-1.4205696104091547,0.1582198899558699,,-0.14341980967837004
MIR3200,-0.017699115044247787,-1.0,0.31946613116109157,,-0.10095936772648675
EIF4HP2,0.006855566367601762,0.04568115173799173,0.9639689419615536,,0.01184412606612654
PSME2,-0.11916795291007709,-0.5145870690167514,0.611862642010064,,-0.13280981655346621
MORC2-AS1,-0.027158116285460387,-0.16232743477182726,0.8724964821289254,,-0.0418375946723354
RPL36AP14,0.0,,,,
GDF7,0.10821079772934644,1.0525670575827066,0.3064480186207813,,0.4645564378385166
PPFIA1,-0.1292356342957044,-0.8367977244233454,0.41224572444465024,,-0.24674127457145306
MORC2,0.06113613572935517,0.39206592245938376,0.6992739863077482,,0.13352820600007637
XDH,0.22133323535175636,1.0036547607553885,0.32919671479795176,,0.512213363446986
TPT1P7,0.0,,,,
SYS1-DBNDD2,-0.14269728833668394,-0.5550388037913754,0.585316515232168,,-0.19912305414985315
LINC01162,0.0,,,,
H2AZP4,-0.31834430139822234,-1.6062365054941419,0.12174315255747539,,-0.3971758876037725
MIR548K,0.2695094573182919,1.3283075457069111,0.1949694329064318,,0.2747478510132803
LDLRAD3,0.30936532309170595,1.280404426192441,0.21513651382153637,,0.41243173129153005
CTTN-DT,0.07218119472288376,0.47205456945922664,0.6416295305709789,,0.12987020800590765
LINC02889,-0.017699115044247787,-1.4205696104091547,0.1582198899558699,,-0.14341980967837
NCOA4P4,0.0,,,,
CTTN,-0.11799345696461838,-1.0889991903352867,0.28743864210695363,,-0.27265000404669837
TP53TG5,-0.19980626856744332,-1.442594370062638,0.16357048374939223,,-0.4000131421918521
PATL1-DT,-0.07079646017699115,-2.9211869733608857,0.004218071527296751,,-0.29492118984136456
MRPL16,0.14890559573953688,1.9448720552521106,0.06327356208565456,,0.44736571747638254
SHLD3,-0.06583783693481005,-0.7157725337792722,0.48088600948660964,,-0.16556575091257475
RNU6-978P,0.0,,,,
GSDME,-0.1617513603753391,-0.7061575264464509,0.4887692336817535,,-0.2671918751000425
NDUFB4P10,-0.1656833824975418,-2.4363244434230618,0.019800573601589256,,-0.4165003583734589
LINC01711,0.0,,,,
STX16,0.008709576456713997,0.06446024354508634,0.949242522154629,,0.020408603749339702
DCAF13P2,0.09436644541496478,0.9906812726796569,0.3331576408172314,,0.28713223599587573
ATG10,0.19048712962315317,1.5102381093517254,0.14549810419704853,,0.4155314687729034
TUBAP2,-0.016021619979814328,-0.12434695725065062,0.9020828129588514,,-0.029732576578057442
OR5L1,-0.017699115044247787,-1.420569610409155,0.15821988995586989,,-0.14341980967837
SYT15B,0.9010533254887707,2.7269383517092316,0.01234164424292105,,0.7321195467126858
POTEB2,-0.03457425305848247,-0.9999999999999998,0.3194661311610916,,-0.10095936772648671
CCDC86,-0.341007913004332,-2.2483920990302866,0.03464198462316695,,-0.5782894939855158
NDUFV3,-0.14810103169434896,-1.5047793632121784,0.14593915431532323,,-0.3746281562915648
NPM1P35,0.037856440511307765,0.6649005225839721,0.514211581287136,,0.2520921495215601
LGR4-AS1,0.0,,,,
LINC00301,0.0,,,,
SYT8,-0.006391347099311703,-0.10644479847565853,0.9161485981714317,,-0.026487666144503205
GABPA,0.11920959375649787,1.1215702059176782,0.2741497279654757,,0.2993873779011246
NPY4R2,0.11706035525147034,1.1426604086912366,0.2683407652726058,,0.540037713987858
OR4M2,0.0,,,,
OR4N4,0.0,,,,
FTH1P6,0.0,,,,
FAM25C,-0.1547951601445104,-2.7927442144144066,0.006147871602908735,,-0.28195369010908244
PRKCE,0.13731171874638193,0.6066404883070473,0.5508209027422568,,0.18709466532513777
UPRT,-0.012905992352003182,-0.11485720371285268,0.9096156556507794,,-0.03133724550672043
MFSD4BP1,0.0,,,,
ATP5MGP8,-0.12195607179250811,-1.027422992286712,0.31442500770009646,,-0.2426760434833049
RNA5SP315,-0.029393670581582015,-0.2624655951447077,0.7943657456920078,,-0.043900222431771184
BMS1P7,0.050842989731424426,0.1753093619307349,0.8623748414897215,,0.0440213399630975
RASGRF2,0.04059566961950267,0.15334779692740366,0.879470054448525,,0.038701499858461864
LIN7C,0.1356222140829897,1.3226407566444414,0.2000367686516064,,0.3741191154587906
PTPN20CP,-0.008849557522123894,-1.0,0.31946613116109157,,-0.10095936772648675
AGAP12P,0.1442522727476102,0.7120990860428555,0.48237990891504534,,0.14713905333832183
PPP1R26P4,0.0,,,,
FAM230E,0.0,,,,
E2F6P1,-0.14178256850096904,-1.9207842743131132,0.060629189804707544,,-0.28997137429057823
POM121L15P,0.07984858650986121,0.6101002595919808,0.5476431945506275,,0.14827671151558988
TESMIN,-0.06804473320864979,-0.42270570989828676,0.6766604498779858,,-0.11472685905029005
ZNF77,-0.29927034087054327,-1.6506379138066878,0.11474352448688648,,-0.5504621843820483
BCRP7,0.1168515089867486,1.0904751121719665,0.28750401005215753,,0.29856334102261967
FAM230F,-0.0228757743426651,-1.3849287748356542,0.16882676271044122,,-0.13982153345362555
DGCR6,0.7164398582057201,2.3656474969248174,0.027860798481293542,,0.7019762476782951
ST13P5,0.06693356693068814,0.45925194955061815,0.6508773131230454,,0.1380264637412576
GNA11,-0.13091061806494952,-1.6798488353758014,0.1035576067813853,,-0.32953773523116825
SAA1,-1.141968050815993,-2.801282283685914,0.009271853914125295,,-0.5872430117560266
OR4N4C,0.0,,,,
HMGB3P20,0.0,,,,
RPL21P75,0.12745020522042472,0.4582736441854229,0.6513932130150863,,0.1285389571836631
POTEB,0.0,,,,
TNNI2,-0.023225857627643065,-0.11629516254781051,0.908460928599985,,-0.03043475893865133
CLIC6,0.22835333086874102,1.4267592734717032,0.17073877041333066,,0.6287229612361711
OSBPL3,-0.6661914133795586,-2.9185740722820173,0.007855048441083373,,-0.7554384295821379
SYT12,-0.42677139192391866,-1.6700991889969279,0.10904349606718194,,-0.4439814621448204
TUBB4BP8,0.0,,,,
SETP4,-0.035398230088495575,-2.02733611991679,0.04500245690831067,,-0.20467857283586807
LINC01284,0.0,,,,
PIGP,0.4159951424791606,2.940569333917379,0.007154045313515373,,0.6996562432223044
LHCGR,0.9554823005503459,2.4800847155125845,0.02281260565587271,,0.9404596530473185
CELSR1P1,-0.0016272308752411924,-0.009038399085873375,0.992870093040922,,-0.0024152039050043335
CA15P1,0.0,,,,
USP27X-DT,0.17352082102951744,1.3395901829174786,0.19369231019974542,,0.3431988649358852
MTND2P25,0.0,,,,
DGCR11,0.21583087512291055,1.9445129386579343,0.06717913573679582,,0.7684015609345807
NIPA1,0.10186231955265335,0.5376895831014201,0.5957641994728349,,0.12825883044388067
HDX,-0.012500548039613424,-0.0749350901017263,0.9409464127653056,,-0.02010334115888898
LINC02498,0.0,,,,
MTCO3P27,-0.008849557522123894,-1.0,0.31946613116109157,,-0.10095936772648678
EVA1CP1,0.02900688298918387,0.5036366284191235,0.6201246288714237,,0.16758397767286645
BTBD2,-0.23925604028439995,-1.4952728033830476,0.15008799593861136,,-0.45154339386338826
MIR7703,0.0,,,,
RNF31,-0.07621074828416141,-0.45500185753917316,0.6536152179705315,,-0.12338050737615289
RPS3AP17,0.0,,,,
RNA5SP334,-0.08849557522123894,-3.297542480054956,0.0013074904226719644,,-0.3329178038375797
CHRNA9,-0.8588265468271588,-4.565865002082448,3.723881943670071e-05,,-0.7051620361234502
HPS5,0.045087963390123775,0.2602937460738341,0.7970961221823605,,0.07112210443126507
WRN,-0.02742502951973602,-0.23680502603592882,0.8145954031408005,,-0.049864429224850064
LSP1,-0.9251974461642085,-2.0267954491655216,0.057071307991052846,,-0.7555148816733167
HOPX,-0.2831372193556492,-0.6796042059381655,0.5036508330455385,,-0.1739335804662849
WEE2P1,0.01033705756396086,0.0728050116082554,0.942612964950989,,0.019130133219334638
OGFRP1,0.0,,,,
PSMA2P1,0.037856440511307765,0.6649005225839721,0.514211581287136,,0.25209214952156
MUC15,0.10873768739751608,0.6136375859627996,0.5466085840090311,,0.2122356725647002
RRP7A,-0.056627127162101054,-0.37627429835889187,0.7105630417187068,,-0.11254939307195728
KCNE2,0.11703001424359538,0.8330269010598584,0.4138302630966052,,0.22390489751672593
TPTE,0.041138627964133076,0.35749072612721094,0.7245559640031669,,0.12013079256049683
ATP4B,-0.08999933629594967,-2.520740361487908,0.013118761668329332,,-0.254492353098455
CTDSPL2P1,0.037856440511307765,0.6649005225839721,0.514211581287136,,0.2520921495215602
CALM1P1,0.05555555555555555,0.9999999999999999,0.331332762038679,,0.6492831643058214
THEG,-0.01079542155578711,-0.11413835661022576,0.910138295911067,,-0.029341388688551105
CORO1CP1,0.0,,,,
EIF3MP1,0.0,,,,
GOLGA6L26,-0.0336934063898903,-1.2811963968797648,0.20277107584012055,,-0.129348778162434
UBE2V1P7,0.0,,,,
CYCSP43,0.0,,,,
LINC01496,-0.02654867256637168,-1.7477257950106058,0.08325211488304089,,-0.1764492912235423
LINC01884,0.0,,,,
NAP1L6P,0.17261591080702587,1.5351754655442096,0.1424849712903439,,0.7563812055702214
UBE2V1P9,0.1047197640117994,1.103547465412262,0.28250259626278296,,0.32903796163836085
PABPC5,1.4070872113527093,5.849163036447511,5.510928560238112e-06,,1.4363554237465932
GOLGA6L2,0.37178049418042347,1.782524259971304,0.09221341313499641,,0.9921761896381578
C1R,-0.8872517817424583,-2.0128574823320244,0.05793199136348915,,-0.655405567084621
PABPC1L2A,0.49818744684589733,1.7092904170731176,0.10107524552119677,,0.43713236971721386
PLEKHB1,1.1564113130672142,3.3831882090156977,0.002515977362147387,,0.8271052588632172
SRIP2,0.0024582104228121904,0.04134319524223678,0.9673913267768087,,0.010846578681959778
LINC01318,0.0,,,,
ARL13A,0.0280136604583201,0.17202509910441707,0.865017037389647,,0.047089549224700045
LINC00211,0.0,,,,
MAGEL2,-0.07047652529373538,-0.41661228835543196,0.6803589680081148,,-0.09025875551164539
NDN,0.6292574860261712,1.8008536769626142,0.08689282791484995,,0.5783896785257547
DNAL4,0.000262983303267017,0.0017571284915273732,0.9986141944809355,,0.00048470589091323754
ZFYVE9P2,0.0,,,,
KCNG3,-0.005436897751210243,-0.06482795601552119,0.9488317690937811,,-0.014860615680774372
GUSBP8,-0.02654867256637168,-1.7477257950106058,0.08325211488304089,,-0.1764492912235423
VCAN-AS1,0.7845492193386743,1.8712779312835521,0.07655908430542654,,0.6516557806912953
NPTXR,-0.25482006559655845,-1.1441945849883697,0.26383926343163955,,-0.27187872256022283
SGTB,0.06933445338999711,0.2871548544589057,0.777095057808585,,0.10363793908135982
BOLA3P2,0.0,,,,
RMDN2-AS1,-0.12539756638444524,-3.3802388157765266,0.0009976351025238173,,-0.34126677360532665
CBX6,0.19364290985400023,1.3549649875652103,0.1892650195093687,,0.36466989808119366
MATK,-0.3902059847552688,-1.5065772248008487,0.1449925596493414,,-0.3582740051607178
EEF1A1P15,0.0,,,,
STRN,0.15737477485240348,1.1100965790017592,0.27948766643595957,,0.31881251723045045
BRWD3,0.36718110397398274,2.4465197858187495,0.02398438779707104,,0.8133984784902408
SEL1L3,-0.3779419853338055,-1.087928727541399,0.28936562685395234,,-0.3343089104938182
RPL30,0.31720160204825376,2.705949173820465,0.012460220817329294,,0.6575018861217432
HNRNPKP5,-0.04057488938691289,-1.977889704977425,0.05039710815796679,,-0.19968649404724845
MTND5P10,0.0,,,,
GOLPH3,0.15758051332843692,1.3914865614523004,0.17838305586341915,,0.38812894226251793
PSME2P1,0.14011799410029496,1.5287504833755816,0.143736393350692,,0.6835573253656079
EFCAB11,-0.05545499618358507,-0.30840249620170296,0.7610020234645289,,-0.10072136291507122
ANKRD34B,0.088235336768446,1.1313557724288394,0.2722607155319814,,0.43818285837383203
APOBEC3B,-0.4708411964443612,-2.6096113615520173,0.015948890746735035,,-0.688448583638688
STX16-NPEPL1,0.19699709892844686,1.2491377417753184,0.22373160207060253,,0.29850025315542433
SLC7A13,0.07920391474016256,0.8949892765940699,0.38304499756580745,,0.4904934251240459
PSMC1P5,-0.17765952001026764,-2.0679529840349344,0.042086930317008886,,-0.27136288054910773
RAI14-DT,0.0,,,,
NPEPL1,-0.2836797593256781,-2.0282137249314105,0.05356601694937203,,-0.4711719828547019
ACTBL2,0.0,,,,
ATG10-IT1,-0.017699115044247787,-1.420569610409155,0.15821988995586989,,-0.14341980967837
NUDT12,0.053865587223363764,0.4169273408662076,0.68102190010855,,0.12328123156438099
CENPA,-1.2837741102729041,-4.6052730877551635,0.0001497313413481814,,-1.3046332448058284
COPS8P1,0.0,,,,
RPSAP15,-0.12148069074081957,-0.7011183422982022,0.4906308222344834,,-0.18892872601797348
CA13,-0.06594780556443247,-0.357495768083679,0.7243100926601289,,-0.10412857093026562
EIF4A1P10,0.5239847119167668,2.534129345885728,0.018429504559033656,,0.6225341077003479
SHC1P1,0.0,,,,
EDA,0.32908910926010737,2.3247075207465655,0.026915019749517103,,0.4445552709949155
GPBP1,0.1781832193601458,1.2458104534215302,0.2270531720597325,,0.3852829191720779
LNMICC,-0.4426590155487721,-2.7002665856251657,0.012858322447063732,,-0.6877915171150418
RPS4XP10,-0.059488692232055065,-0.9411366731950582,0.35465070107720054,,-0.19149803615080963
GTF2H1,-0.09926903628057904,-0.3222958097773553,0.7507016022825983,,-0.11266954578459387
MYL12AP1,-0.032940019665683384,-0.5338917814718063,0.5980138394059945,,-0.11795891137805568
RPSAP47,-0.2997856072354116,-2.4777565741832994,0.02005874820572306,,-0.5415848038266131
FAM32CP,0.04670599803343166,0.8302407035036404,0.41735589701988285,,0.38129426991388865
DBIL5P2,0.0,,,,
ZNF503-AS2,-0.16677110387799354,-0.8520190288142929,0.40304911766734586,,-0.21518652384305692
FBXL12P1,0.0,,,,
FSBP,-0.11045558622417007,-0.4921870216413082,0.6281406425940499,,-0.17111177881420012
APOBEC3C,0.02491290679605651,0.09944810320455154,0.9217365046695359,,0.029260803429497877
CHM,-0.12271166830210323,-0.6250839077138636,0.5395111719746126,,-0.24352246951417633
MEIS1-AS2,-0.2345618734651982,-1.1603976265756988,0.25782174183262413,,-0.2913787138806895
RPL39P25,0.0009544493481014604,0.015704159454645837,0.987599126425754,,0.003689756966159763
ZNF519P1,0.0,,,,
EFEMP1,-0.18042434976589572,-0.6396660255655611,0.5276168906282377,,-0.13117800857125628
DUXAP2,0.0,,,,
TMEM64,-0.4427479523849791,-2.7638767344895023,0.011883909173849638,,-0.8546270097580768
LINC02655,0.0,,,,
RIN3,0.03630417959565424,0.16552555500992933,0.8700760146524918,,0.04572189452784756
